編號,機關代碼,縣市別代碼,行政區域代碼,鄉鎮市區,交易標的,土地區段位置-建物區段門牌,土地移轉總面積-平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,民國年月,移轉層次,總層數,建物型態,主要用途,主要建材,建築完成年月,屋齡,建物移轉總面積-平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價-元,單價-每平方公尺,車位類別,車位移轉總面積-平方公尺,車位總價-元,備註,地所狀態,id,Response_Address,Response_X,Response_Y,lng,lat
13608,387000000A,66000,66000000,潭子區,租賃房屋,臺中市潭子區潭陽路１７８巷３７號,0.0,,,,1131122,全,3.0,透天厝,住宅、停車空間、梯間,鋼筋混凝土造,970617.0,16,170.13,4,2,4,有,無,30000,176.0,,0.0,0,續租案件;,2(資料揭露),35241,臺中市潭子區潭北里9鄰潭陽路178巷37號,220308.75,2678755.097,120.7076854288128,24.214006205680437
13609,387000000A,66000,66000000,潭子區,租賃房屋+車位,臺中市潭子區僑興路９１號３樓之３,0.0,,,,1130912,三層,15.0,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1130426.0,0,186.7,3,2,2,有,有,33000,177.0,坡道平面,52.24,0,租金總額含管理費;,2(資料揭露),35242,臺中市潭子區福仁里30鄰僑興路91號,219785.351,2677861.7,120.7025512703508,24.205929562154097
13610,387000000A,66000,66000000,潭子區,租賃房屋,臺中市潭子區中山路二段１３７巷１號五樓,0.0,,,,1130603,五層,16.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830610.0,30,115.94,3,1,2,有,有,20500,177.0,,0.0,0,續租案件;,2(資料揭露),35243,臺中市潭子區潭陽里21鄰中山路二段137巷1號,220024.321,2678053.612,120.70489980102568,24.20766695137399
13611,387000000A,66000,66000000,潭子區,租賃房屋,臺中市潭子區合作街３８巷４２號４樓之１,0.0,,,,1130720,四層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,871211.0,26,92.42,3,2,2,有,有,16500,179.0,,0.0,0,因此案件為社會住宅包租代管案件因素，此租約訂定金額不含管理費，費用為承租人另行支付。,5(揭露且明細顯示備註),35244,臺中市潭子區福仁里25鄰合作街38巷42號,220445.864,2677649.265,120.70905799181932,24.20402399604932
13612,387000000A,66000,66000000,潭子區,租賃房屋,臺中市潭子區新興路一段８２巷８弄１５號,0.0,,,,1130603,全,3.0,透天厝,住宅、樓梯間,鋼筋混凝土造,1031211.0,9,160.85,4,3,3,有,有,29000,180.0,,0.0,0,多人共同承租4;租金總額含管理費;含增建或未登記建物;,2(資料揭露),35245,臺中市潭子區福仁里2鄰新興路一段82巷8弄15號,220614.0,2677095.77,120.71072444681982,24.199029516957015
13613,387000000A,66000,66000000,潭子區,租賃房屋,臺中市潭子區榮興街５３號五樓,0.0,,,,1130920,五層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,801129.0,33,100.24,2,2,2,有,有,18000,180.0,,0.0,0,,2(資料揭露),35246,臺中市潭子區家興里9鄰榮興街53號,219689.16,2675957.288,120.70164434119742,24.18873235127523
13614,387000000A,66000,66000000,潭子區,租賃房屋+車位,臺中市潭子區環中東路一段２１９號８樓之３,0.0,,,,1130709,八層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880609.0,25,99.49,2,2,1,有,有,18000,181.0,升降機械,4.79,0,租金含管理費,5(揭露且明細顯示備註),35247,臺中市潭子區福仁里23鄰環中東路一段219號,220495.486,2677344.16,120.70955272657058,24.201270067156983
13615,387000000A,66000,66000000,潭子區,租賃房屋,臺中市潭子區合作街１２７號７樓,0.0,,,,1121222,七層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,811216.0,31,87.83,3,1,1,有,有,16000,182.0,,0.0,0,,2(資料揭露),35248,臺中市潭子區福仁里11鄰合作街127號,220202.272,2677689.859,120.70665916638109,24.204385930259352
13616,387000000A,66000,66000000,潭子區,租賃房屋,臺中市潭子區復興路二段１３０號４樓之４,0.0,,,,1121220,四層,6.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,680505.0,45,54.0,3,1,1,有,有,9900,183.0,,0.0,0,社會住宅包租代管公會版。,5(揭露且明細顯示備註),35249,臺中市潭子區潭陽里14鄰復興路二段130號,220242.878,2678327.845,120.70704573664976,24.210147212040912
13617,387000000A,66000,66000000,潭子區,租賃房屋,臺中市潭子區中山路一段７巷４號,0.0,,,,1130508,見其他登記事項,17.0,店面(店鋪),住宅　辦公室　店舖,鋼筋混凝土造,831205.0,29,163.54,2,2,1,有,有,30000,183.0,,0.0,0,租客需拆除自行增設之裝潢招牌恢復原狀租金總額含稅;租賃期間有約定不同租金113/06/01~113/11/30租金3萬113/12/01~114/05/31租金3.5萬;,5(揭露且明細顯示備註),35250,臺中市潭子區家興里21鄰中山路一段7巷4號,219750.845,2675918.393,120.7022523277716,24.188382346430934
13618,387000000A,66000,66000000,潭子區,租賃房屋,臺中市潭子區潭子街三段公廳巷３６號,0.0,,,,1130312,全,2.0,透天厝,住家用,加強磚造,590101.0,54,43.68,2,2,1,有,無,8000,183.0,,0.0,0,,2(資料揭露),35251,臺中市潭子區潭北里5鄰潭子街三段公廳巷36號,220307.109,2678885.143,120.70766659379173,24.21518038689122
13619,387000000A,66000,66000000,潭子區,租賃房屋+車位,臺中市潭子區雅豐街７６巷２９弄１２號６樓,0.0,,,,1130923,六層,10.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830915.0,30,85.57,2,2,1,有,有,15700,183.0,升降機械,0.0,0,因此案件為社會住宅包租代管案件因素，此租約訂定金額不含管理費，費用為承租人另行支付。因車位面積謄本無法算出，故未填車位面積。車位無償使用。續租案件;,5(揭露且明細顯示備註),35252,臺中市潭子區東寶里2鄰雅豐街76巷29弄12號,218999.996,2679240.435,120.69479025943373,24.218363144428423
13620,387000000A,66000,66000000,潭子區,租賃房屋+車位,臺中市潭子區頭張路一段８６巷６號９樓,0.0,,,,1130401,九層,12.0,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1051115.0,7,114.64,2,1,1,有,有,21000,184.0,坡道平面,33.07,6000,社會住宅包租代管公會版。,5(揭露且明細顯示備註),35253,臺中市潭子區頭家里3鄰頭張路一段86巷6號,219566.309,2676636.659,120.7004207788012,24.194864175223046
13621,387000000A,66000,66000000,潭子區,租賃房屋,臺中市潭子區中山路一段１巷５６弄２１號９樓,0.0,,,,1130227,九層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840110.0,29,108.49,2,2,2,有,有,20000,184.0,,0.0,0,社會住宅包租代管案件租金市價打9折。續租案件;,5(揭露且明細顯示備註),35254,臺中市潭子區家興里13鄰中山路一段1巷56弄21號,219602.437,2675897.372,120.70079198038819,24.188189682661584
13622,387000000A,66000,66000000,潭子區,租賃房屋,臺中市潭子區興華一路４８９號４樓,0.0,,,,1110815,四層,8.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,850924.0,26,78.8,2,2,1,有,有,14600,185.0,,0.0,0,續租案件;,2(資料揭露),35255,臺中市潭子區甘蔗里18鄰興華一路489號,219699.75,2678754.458,120.70168981369767,24.213988811685184
13623,387000000A,66000,66000000,潭子區,租賃房屋,臺中市潭子區潭子街一段３１巷２號三樓之３,0.0,,,,1130619,三層,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,801216.0,33,48.52,2,1,1,有,無,9000,185.0,,0.0,0,社會住宅包租代管公會版。續租案件;,5(揭露且明細顯示備註),35256,臺中市潭子區潭陽里16鄰潭子街一段31巷2號,220159.883,2678350.949,120.70622819384457,24.210354249444208
13624,387000000A,66000,66000000,潭子區,租賃房屋,臺中市潭子區大豐路一段１之４１號,0.0,,,,1130513,全,3.0,透天厝,住宅、梯間,鋼筋混凝土造,930720.0,20,146.32,4,2,3,有,無,27000,185.0,,0.0,0,社會住宅包租代管案件租金市價打9折。續租案件;,5(揭露且明細顯示備註),35257,臺中市潭子區甘蔗里16鄰大豐路一段1之41號,218801.003,2677846.703,120.69286126798389,24.20577492417755
13625,387000000A,66000,66000000,潭子區,租賃房屋,臺中市潭子區興華一路４８９號４樓,0.0,,,,1100902,四層,8.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,850924.0,25,78.8,2,2,1,有,有,14600,185.0,,0.0,0,,2(資料揭露),35258,臺中市潭子區甘蔗里18鄰興華一路489號,219699.75,2678754.458,120.70168981369767,24.213988811685184
13627,387000000A,66000,66000000,潭子區,租賃房屋,臺中市潭子區復興路一段２之１４號３樓,0.0,,,,1131029,三層,10.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,840406.0,30,118.05,3,2,2,有,有,22000,186.0,,0.0,0,,2(資料揭露),35260,臺中市潭子區福仁里19鄰復興路一段2之14號,220156.418,2677367.194,120.7062144430648,24.2014716474514
13629,387000000A,66000,66000000,潭子區,租賃房屋,臺中市潭子區人和路２５號３樓,0.0,,,,1130311,三層,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,840507.0,29,63.98,2,2,2,有,無,12000,188.0,,0.0,0,,2(資料揭露),35262,臺中市潭子區潭北里13鄰人和路25號,220275.953,2679010.952,120.70735726396818,24.216315753125823
13630,387000000A,66000,66000000,潭子區,租賃房屋,臺中市潭子區頭家路１９２巷９號二樓,0.0,,,,1130916,二層,8.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,840509.0,29,95.07,3,1,1,有,有,18000,189.0,,0.0,0,社會住宅包租代管公會版(4期144-1)續租案件;,5(揭露且明細顯示備註),35263,臺中市潭子區頭家里16鄰頭家路192巷9號,219194.038,2676802.429,120.69675276599806,24.19635370192535
13631,387000000A,66000,66000000,潭子區,租賃房屋+車位,臺中市潭子區弘智街３９巷５５號８樓之５,21.95,住,,,1130901,八層,12.0,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090831.0,4,113.05,2,1,1,有,有,22000,195.0,坡道平面,30.94,0,,2(資料揭露),35264,臺中市潭子區栗林里11鄰弘智街39巷55號,220232.617,2680136.7,120.70690735124757,24.226479534392663
13632,387000000A,66000,66000000,潭子區,租賃房屋,臺中市潭子區中山路一段１５巷１３號１１樓,0.0,,,,1130923,十一層,17.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830824.0,30,107.41,3,2,2,有,有,21000,196.0,,0.0,0,社會住宅包租代管案件租金市價打9折。因此案件為社會住宅包租代管案件因素，此租約訂定金額不含管理費，費用為承租人另行支付。,5(揭露且明細顯示備註),35265,臺中市潭子區家興里22鄰中山路一段15巷13號,219748.959,2675997.071,120.7022321146111,24.18909271215706
13633,387000000A,66000,66000000,潭子區,租賃房屋,臺中市潭子區中山路一段１１號１９樓之４,0.0,,,,1130614,十九層,25.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831205.0,30,152.18,4,2,2,有,有,30000,197.0,,0.0,0,,2(資料揭露),35266,臺中市潭子區家興里2鄰中山路一段11號,219754.505,2675950.626,120.70228767791652,24.188673456067537
13634,387000000A,66000,66000000,潭子區,租賃房屋,臺中市潭子區勝利路５６號五樓,0.0,,,,1130722,五層,9.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,860522.0,27,61.78,2,2,1,有,有,12200,197.0,,0.0,0,台中市政府包租代管計畫。管理費800元,5(揭露且明細顯示備註),35267,臺中市潭子區甘蔗里20鄰勝利路56號,219687.666,2678064.603,120.701585352781,24.20775973563342
13635,387000000A,66000,66000000,潭子區,租賃房屋,臺中市潭子區復興路一段２３號３樓之３,0.0,,,,1131123,三層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,820730.0,31,65.77,2,2,1,有,有,13000,198.0,,0.0,0,社會住宅包租代管案件租金市價打9折。因此案件為社會住宅包租代管案件因素，此租約訂定金額不含管理費，費用為承租人另行支付。,5(揭露且明細顯示備註),35268,臺中市潭子區福仁里20鄰復興路一段23號,220103.424,2677408.884,120.70569190181718,24.20184706894891
13636,387000000A,66000,66000000,潭子區,租賃房屋,臺中市潭子區中山路一段７巷１０號四樓之２,0.0,,,,1130815,四層,17.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831205.0,30,30.55,1,0,1,有,有,6130,201.0,,0.0,0,住宅及都市更新中心辦理社會住宅包租代管計畫。管理費370元,5(揭露且明細顯示備註),35269,臺中市潭子區家興里21鄰中山路一段7巷10號,219754.875,2675921.975,120.70229192027652,24.188414766620106
13637,387000000A,66000,66000000,潭子區,租賃房屋,臺中市潭子區勝利三街１０８號４樓,0.0,,,,1130615,四層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,840718.0,29,74.2,2,1,1,有,有,15000,202.0,,0.0,0,租金含管理費租金總額含管理費;,5(揭露且明細顯示備註),35270,臺中市潭子區甘蔗里22鄰勝利三街108號,219590.097,2678130.467,120.7006234400502,24.208352550942124
13638,387000000A,66000,66000000,潭子區,租賃房屋,臺中市潭子區潭子街一段３１巷１號七樓之４,0.0,,,,1130131,七層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,810213.0,32,76.68,2,2,1,有,有,15500,202.0,,0.0,0,社會住宅包租代管公會版(4期),5(揭露且明細顯示備註),35271,臺中市潭子區潭陽里16鄰潭子街一段31巷1號,220141.799,2678333.274,120.7060505273036,24.21019431471357
13639,387000000A,66000,66000000,潭子區,租賃房屋,臺中市潭子區民族路三段１９９巷２號,0.0,,,,1130624,全,3.0,透天厝,住家用,鋼筋混凝土造,850625.0,28,107.81,4,2,3,有,無,22000,204.0,,0.0,0,,2(資料揭露),35272,臺中市潭子區大富里5鄰民族路三段199巷2號,217846.799,2680487.935,120.68340877541354,24.229603864009633
13640,387000000A,66000,66000000,潭子區,租賃房屋,臺中市潭子區得天街９１巷４７號４樓,0.0,,,,1130701,四層,6.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,860328.0,27,29.33,1,0,1,有,有,6000,205.0,,0.0,0,社會住宅包租代管案件租金市價打9折。續租案件;,5(揭露且明細顯示備註),35273,臺中市潭子區頭家里6鄰得天街91巷47號,219555.511,2676872.196,120.70030951749187,24.19699068230915
13641,387000000A,66000,66000000,潭子區,租賃房屋,臺中市潭子區大通街５３巷３５號三樓,0.0,,,,1130817,三層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830503.0,30,102.18,3,1,2,有,有,21000,206.0,,0.0,0,社會住宅包租代管公會版(4期),2(資料揭露),35274,臺中市潭子區家興里17鄰大通街53巷35號,219614.837,2676159.66,120.7009085119903,24.190558181140812
13642,387000000A,66000,66000000,潭子區,租賃房屋,臺中市潭子區復興路一段６３之２號,0.0,,,,1130126,三層,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,710720.0,42,77.26,3,2,1,有,無,16000,207.0,,0.0,0,社會住宅包租代管公會版(3期201-2)續租案件;,5(揭露且明細顯示備註),35275,臺中市潭子區福仁里15鄰復興路一段63之2號,220147.496,2677552.578,120.70612277681695,24.20314535101385
13643,387000000A,66000,66000000,潭子區,租賃房屋,臺中市潭子區興華一路一段８９巷１１號,87.25,住,,,1130422,全,3.0,透天厝,住宅　梯間,鋼筋混凝土造,740703.0,39,144.96,7,2,3,有,無,30000,207.0,,0.0,0,門牌更正，現場門牌為臺中市潭子區勝利三街２５號，依謄本門牌申報。,5(揭露且明細顯示備註),35276,臺中市潭子區甘蔗里31鄰興華一路141巷89號,219605.959,2677935.024,120.70078371526532,24.206588161931286
13644,387000000A,66000,66000000,潭子區,租賃房屋,臺中市潭子區圓通南路７２巷２９號八樓,0.0,,,,1130325,八層,10.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,820611.0,31,67.57,2,1,1,有,有,14000,207.0,,0.0,0,,2(資料揭露),35277,臺中市潭子區潭陽里4鄰圓通南路72巷29號,220403.905,2678032.069,120.70863707851609,24.20747962750932
13646,387000000A,66000,66000000,潭子區,租賃房屋+車位,臺中市潭子區勝利三街１１６號２樓,0.0,,,,1130515,二層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,840718.0,29,93.35,3,2,1,有,有,19666,211.0,升降機械,0.0,0,租金總額含管理費;,2(資料揭露),35279,臺中市潭子區甘蔗里22鄰勝利三街116號,219585.511,2678155.14,120.70057777219787,24.20857523986798
13647,387000000A,66000,66000000,潭子區,租賃房屋,臺中市潭子區中山路一段１７號七樓之１,0.0,,,,1130524,七層,14.0,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,970225.0,16,99.19,2,2,2,有,有,21000,212.0,,0.0,0,社會住宅包租代管公會版(4期618),5(揭露且明細顯示備註),35280,臺中市潭子區家興里23鄰中山路一段17號,219755.064,2676053.052,120.70229103368925,24.189598294980822
13648,387000000A,66000,66000000,潭子區,租賃房屋,臺中市潭子區雅潭路三段７１巷４１號,0.0,,,,1130729,全,2.0,透天厝,住家用,加強磚造,650731.0,48,103.28,3,2,1,有,無,22000,213.0,,0.0,0,住宅及都市更新中心辦理社會住宅包租代管計畫。,5(揭露且明細顯示備註),35281,臺中市潭子區東寶里16鄰雅潭路三段71巷41號,217340.035,2678846.299,120.67845628497724,24.21477079078637
13649,387000000A,66000,66000000,潭子區,租賃房屋+車位,臺中市潭子區中山路一段２９８之１９號,0.0,,,,1130529,見其他登記事項,4.0,店面(店鋪),人行道、辦公室、店舖、住宅、停車空間,鋼筋混凝土造,960912.0,17,210.7,3,3,4,有,無,45000,214.0,一樓平面,0.0,0,車位面積無法分算。租金總額含稅;租賃期間有約定不同租金民國113年7月1日至116年6月30日止，每月租金新台幣(下同)肆萬伍仟元整(含稅)。民國116年7月1日至118年6月30日止，每月租金新台幣(下同)肆萬柒仟元整(含稅)。;,5(揭露且明細顯示備註),35282,臺中市潭子區頭家東里13鄰中山路一段298之19號,219790.951,2676561.066,120.70263363999078,24.19418595947628
